order_id,"Customer Name",Segment,Region,Category,Sub-Category,Sales,Quantity,Profit,Discount,profit_margin,order_date_clean,ship_date_clean,order_year,order_month
CA-2015-153549,"Sara Luxemburg","Home Office",South,Furniture,Chairs,1166.92,5,131.2785,0.2,11.25,2015-03-29,2015-03-31,2015,3
CA-2016-110023,"Troy Staebel",Consumer,East,"Office Supplies",Binders,14.624,2,5.484,0.2,37.5,2016-09-09,2016-11-09,2016,9
CA-2016-105585,"Roland Fjeld",Consumer,West,"Office Supplies",Fasteners,10.23,3,4.9104,0,48,2016-08-26,2016-08-27,2016,8
CA-2016-105585,"Roland Fjeld",Consumer,West,"Office Supplies",Paper,154.9,5,69.705,0,44.99999999999999,2016-08-26,2016-08-27,2016,8
CA-2014-117639,"Mitch Willingham",Corporate,South,"Office Supplies",Binders,2715.93,7,1276.4871,0,47,2014-05-21,2014-05-25,2014,5
CA-2014-117639,"Mitch Willingham",Corporate,South,Technology,Phones,617.97,3,173.0316,0,27.999999999999996,2014-05-21,2014-05-25,2014,5
CA-2015-162537,"Rob Dowd",Consumer,South,"Office Supplies",Envelopes,10.67,1,4.9082,0,46,2015-10-28,2015-03-11,2015,10
CA-2015-162537,"Rob Dowd",Consumer,South,"Office Supplies",Storage,36.63,3,9.8901,0,27,2015-10-28,2015-03-11,2015,10
CA-2015-162537,"Rob Dowd",Consumer,South,Furniture,Furnishings,24.1,5,9.158,0,37.99999999999999,2015-10-28,2015-03-11,2015,10
CA-2015-162537,"Rob Dowd",Consumer,South,Furniture,Furnishings,33.11,7,12.9129,0,39,2015-10-28,2015-03-11,2015,10
CA-2016-155488,"Frank Merwin","Home Office",West,"Office Supplies",Art,44.02,2,11.4452,0,25.999999999999996,2016-11-13,2016-11-17,2016,11
CA-2015-124891,"Rick Hansen",Consumer,East,Technology,Accessories,2309.65,7,762.1845,0,32.99999999999999,2015-07-31,2015-07-31,2015,7
CA-2015-124891,"Rick Hansen",Consumer,East,Furniture,Tables,1090.782,7,-290.8752,0.4,-26.66666666666667,2015-07-31,2015-07-31,2015,7
CA-2015-124891,"Rick Hansen",Consumer,East,"Office Supplies",Paper,19.44,3,9.3312,0,48.00000000000001,2015-07-31,2015-07-31,2015,7
CA-2015-126445,"Ryan Akin",Consumer,West,"Office Supplies",Storage,484.65,3,92.0835,0,19,2015-08-27,2015-08-31,2015,8
CA-2015-111199,"Joe Kamberova",Consumer,South,"Office Supplies",Paper,115.296,3,40.3536,0.2,35,2015-11-13,2015-11-17,2015,11
CA-2015-105312,"Meg Tillman",Consumer,West,"Office Supplies",Envelopes,7.08,3,2.478,0.2,35,2015-06-11,2015-09-11,2015,6
CA-2015-105312,"Meg Tillman",Consumer,West,"Office Supplies",Binders,4.401,3,-3.5208,0.7,-80,2015-06-11,2015-09-11,2015,6
CA-2017-135034,"Annie Thurman",Consumer,Central,Technology,Phones,95.984,2,5.999,0.2,6.25,2017-01-08,2017-03-08,2017,1
CA-2017-118437,"Philip Fox",Consumer,West,Furniture,Furnishings,155.25,3,46.575,0,30.000000000000004,2017-06-17,2017-06-21,2017,6
CA-2017-118437,"Philip Fox",Consumer,West,"Office Supplies",Storage,14.03,1,4.0687,0,28.999999999999996,2017-06-17,2017-06-21,2017,6
US-2015-126214,"John Stevenson",Consumer,West,Furniture,Tables,1618.37,13,356.0414,0,22.000000000000004,2015-12-21,2015-12-24,2015,12
US-2015-126214,"John Stevenson",Consumer,West,Technology,Accessories,99.6,1,36.852,0,37,2015-12-21,2015-12-24,2015,12
CA-2015-133025,"Meg O'Connel","Home Office",West,"Office Supplies",Paper,32.4,5,15.552,0,48,2015-09-17,2015-09-19,2015,9
CA-2015-108665,"Kalyca Meade",Corporate,East,Furniture,Furnishings,13.96,2,6.7008,0,48,2015-06-07,2015-10-07,2015,6
CA-2015-108665,"Kalyca Meade",Corporate,East,Furniture,Furnishings,155.82,3,63.8862,0,41,2015-06-07,2015-10-07,2015,6
CA-2015-108665,"Kalyca Meade",Corporate,East,Technology,Phones,124.95,5,2.499,0,2,2015-06-07,2015-10-07,2015,6
CA-2015-108665,"Kalyca Meade",Corporate,East,"Office Supplies",Storage,601.65,5,156.429,0,26,2015-06-07,2015-10-07,2015,6
CA-2015-124450,"Greg Tran",Consumer,East,"Office Supplies",Art,22.74,3,8.8686,0,39.00000000000001,2015-04-27,2015-03-05,2015,4
CA-2015-124450,"Greg Tran",Consumer,East,Furniture,Chairs,1267.53,3,316.8825,0,25,2015-04-27,2015-03-05,2015,4
CA-2015-124450,"Greg Tran",Consumer,East,Technology,Machines,1379.92,8,648.5624,0,47,2015-04-27,2015-03-05,2015,4
CA-2015-167269,"Philip Brown",Consumer,East,"Office Supplies",Envelopes,6.208,2,2.1728,0.2,35,2015-06-16,2015-06-20,2015,6
CA-2017-106964,"Hallie Redmond","Home Office",West,"Office Supplies",Binders,11.808,2,4.2804,0.2,36.25000000000001,2017-12-17,2017-12-20,2017,12
CA-2016-126529,"Deanra Eno","Home Office",East,"Office Supplies",Paper,15.552,3,5.4432,0.2,35,2016-11-01,2016-01-13,2016,11
CA-2016-126529,"Deanra Eno","Home Office",East,"Office Supplies",Paper,63.312,3,20.5764,0.2,32.5,2016-11-01,2016-01-13,2016,11
CA-2016-126529,"Deanra Eno","Home Office",East,Technology,Phones,15.588,2,-9.8724,0.4,-63.33333333333334,2016-11-01,2016-01-13,2016,11
CA-2014-163552,"Laura Armstrong",Corporate,East,"Office Supplies",Paper,177.2,5,83.284,0,47.00000000000001,2014-11-07,2014-07-15,2014,11
CA-2014-163552,"Laura Armstrong",Corporate,East,Technology,Phones,197.97,3,57.4113,0,28.999999999999996,2014-11-07,2014-07-15,2014,11
CA-2014-163552,"Laura Armstrong",Corporate,East,Furniture,Chairs,854.94,3,213.735,0,25,2014-11-07,2014-07-15,2014,11
CA-2014-163552,"Laura Armstrong",Corporate,East,Furniture,Furnishings,124.11,9,52.1262,0,42,2014-11-07,2014-07-15,2014,11
CA-2014-163552,"Laura Armstrong",Corporate,East,"Office Supplies",Labels,14.4,5,7.056,0,49,2014-11-07,2014-07-15,2014,11
CA-2016-109820,"Allen Goldenen",Consumer,East,"Office Supplies",Paper,15.696,3,5.1012,0.2,32.5,2016-11-20,2016-11-22,2016,11
CA-2016-109820,"Allen Goldenen",Consumer,East,"Office Supplies",Binders,2.628,2,-1.9272,0.7,-73.33333333333333,2016-11-20,2016-11-22,2016,11
CA-2016-109820,"Allen Goldenen",Consumer,East,"Office Supplies",Binders,14.427,3,-10.5798,0.7,-73.33333333333334,2016-11-20,2016-11-22,2016,11
CA-2016-113061,"Ed Ludwig","Home Office",Central,Furniture,Furnishings,86.62,2,8.662,0,10,2016-04-22,2016-04-26,2016,4
CA-2015-127418,"Jennifer Jackson",Consumer,West,"Office Supplies",Binders,36.624,3,13.734,0.2,37.5,2015-06-13,2015-06-14,2015,6
CA-2017-121818,"Jennifer Halladay",Consumer,South,"Office Supplies",Art,23.968,7,2.6964,0.2,11.25,2017-11-20,2017-11-21,2017,11
CA-2017-121818,"Jennifer Halladay",Consumer,South,"Office Supplies",Art,28.728,3,1.7955,0.2,6.25,2017-11-20,2017-11-21,2017,11
CA-2016-127670,"Robert Dilbeck","Home Office",Central,Furniture,Tables,697.16,4,146.4036,0,21.000000000000004,2016-03-20,2016-03-24,2016,3
CA-2016-102981,"Mary O'Rourke",Consumer,East,Technology,Accessories,31.86,2,11.151,0,35,2016-06-09,2016-09-09,2016,6
CA-2016-102981,"Mary O'Rourke",Consumer,East,Furniture,Bookcases,722.352,3,90.294,0.2,12.5,2016-06-09,2016-09-09,2016,6
CA-2017-115651,"Noel Staavos",Corporate,Central,"Office Supplies",Art,8.84,5,2.9835,0.2,33.75,2017-09-07,2017-12-07,2017,9
CA-2017-152702,"Steve Nguyen","Home Office",Central,Furniture,Chairs,254.604,14,-18.186,0.3,-7.142857142857142,2017-12-10,2017-10-16,2017,12
CA-2016-169103,"Zuschuss Carroll",Consumer,South,Technology,Phones,1363.96,5,85.2475,0.2,6.25,2016-08-03,2016-03-13,2016,8
CA-2016-169103,"Zuschuss Carroll",Consumer,South,Furniture,Furnishings,102.36,3,-3.8385,0.2,-3.75,2016-08-03,2016-03-13,2016,8
CA-2014-139192,"Lena Creighton",Consumer,West,Technology,Phones,1113.504,12,125.2692,0.2,11.25,2014-05-27,2014-01-06,2014,5
CA-2014-139192,"Lena Creighton",Consumer,West,Technology,Accessories,99.99,1,37.9962,0,38.00000000000001,2014-05-27,2014-01-06,2014,5
US-2015-153500,"Deirdre Greer",Corporate,East,Furniture,Furnishings,168.464,2,-29.4812,0.2,-17.5,2015-03-07,2015-05-07,2015,3
US-2015-153500,"Deirdre Greer",Corporate,East,"Office Supplies",Paper,6.72,2,2.436,0.2,36.25,2015-03-07,2015-05-07,2015,3
US-2015-153500,"Deirdre Greer",Corporate,East,Furniture,Furnishings,282.888,9,56.5776,0.2,20,2015-03-07,2015-05-07,2015,3
CA-2015-110667,"Nicole Fjeld","Home Office",East,"Office Supplies",Art,11.16,2,4.3524,0,39,2015-04-04,2015-08-04,2015,4
CA-2015-110667,"Nicole Fjeld","Home Office",East,Furniture,Furnishings,108.4,2,22.764,0,21,2015-04-04,2015-08-04,2015,4
CA-2015-110667,"Nicole Fjeld","Home Office",East,"Office Supplies",Binders,82.344,3,27.7911,0.2,33.75,2015-04-04,2015-08-04,2015,4
CA-2015-110667,"Nicole Fjeld","Home Office",East,"Office Supplies",Binders,9.088,4,3.2944,0.2,36.25000000000001,2015-04-04,2015-08-04,2015,4
CA-2017-167150,"Ben Peterman",Corporate,West,"Office Supplies",Binders,19.936,4,7.2268,0.2,36.25,2017-10-12,2017-12-17,2017,10
CA-2016-105284,"Matthew Grinstein","Home Office",East,"Office Supplies",Fasteners,4.416,3,1.6008,0.2,36.25,2016-11-24,2016-01-12,2016,11
US-2015-125374,"Julia Dunbar",Consumer,Central,Furniture,Chairs,107.772,2,-29.2524,0.3,-27.142857142857142,2015-03-23,2015-03-29,2015,3
